idno,tail,head,ora,vel_media
55226545,65174816,65174821,13,13
55226545,65174816,65174821,14,13
55226545,65174816,65174821,15,13
55226545,65174816,65174821,16,13
55226545,65174816,65174821,17,13
55226545,65174816,65174821,18,13
55226545,65174816,65174821,19,13
55226545,65174816,65174821,20,13
55226545,65174816,65174821,21,13
55226545,65174816,65174821,22,13
55226545,65174816,65174821,23,13
822659708,65172276,879264598,0,38
822659708,65172276,879264598,1,38
822659708,65172276,879264598,2,38
822659708,65172276,879264598,3,38
822659708,65172276,879264598,4,38
822659708,65172276,879264598,5,38
822659708,65172276,879264598,6,38
822659708,65172276,879264598,7,37
822659708,65172276,879264598,8,36
822659708,65172276,879264598,9,36
822659708,65172276,879264598,10,36
822659708,65172276,879264598,11,34
822659708,65172276,879264598,12,37
822659708,65172276,879264598,13,37
822659708,65172276,879264598,14,37
822659708,65172276,879264598,15,37
822659708,65172276,879264598,16,37
822659708,65172276,879264598,17,36
822659708,65172276,879264598,18,36
822659708,65172276,879264598,19,37
822659708,65172276,879264598,20,36
822659708,65172276,879264598,21,38
822659708,65172276,879264598,22,38
822659708,65172276,879264598,23,38
592395962,758594764,758594768,0,21
592395962,758594764,758594768,1,21
592395962,758594764,758594768,2,22
592395962,758594764,758594768,3,22
592395962,758594764,758594768,4,22
592395962,758594764,758594768,5,22
592395962,758594764,758594768,6,22
592395962,758594764,758594768,7,21
592395962,758594764,758594768,8,21
592395962,758594764,758594768,9,21
592395962,758594764,758594768,10,20
592395962,758594764,758594768,11,21
592395962,758594764,758594768,12,21
592395962,758594764,758594768,13,21
592395962,758594764,758594768,14,21
592395962,758594764,758594768,15,21
592395962,758594764,758594768,16,21
592395962,758594764,758594768,17,21
592395962,758594764,758594768,18,21
592395962,758594764,758594768,19,21
592395962,758594764,758594768,20,21
592395962,758594764,758594768,21,21
592395962,758594764,758594768,22,21
592395962,758594764,758594768,23,21
1209615464,1151219930,1151219931,0,44
1209615464,1151219930,1151219931,1,44
1209615464,1151219930,1151219931,2,46
1209615464,1151219930,1151219931,3,46
1209615464,1151219930,1151219931,4,46
1209615464,1151219930,1151219931,5,46
1209615464,1151219930,1151219931,6,47
1209615464,1151219930,1151219931,7,45
1209615464,1151219930,1151219931,8,42
1209615464,1151219930,1151219931,9,42
1209615464,1151219930,1151219931,10,44
1209615464,1151219930,1151219931,11,45
1209615464,1151219930,1151219931,12,45
1209615464,1151219930,1151219931,13,45
1209615464,1151219930,1151219931,14,45
1209615464,1151219930,1151219931,15,45
1209615464,1151219930,1151219931,16,44
1209615464,1151219930,1151219931,17,43
1209615464,1151219930,1151219931,18,43
1209615464,1151219930,1151219931,19,44
1209615464,1151219930,1151219931,20,45
1209615464,1151219930,1151219931,21,47
1209615464,1151219930,1151219931,22,46
1209615464,1151219930,1151219931,23,45
822728706,879308616,65183186,0,32
822728706,879308616,65183186,1,32
822728706,879308616,65183186,2,32
822728706,879308616,65183186,3,32
822728706,879308616,65183186,4,32
822728706,879308616,65183186,5,32
822728706,879308616,65183186,6,32
822728706,879308616,65183186,7,32
822728706,879308616,65183186,8,32
822728706,879308616,65183186,9,32
822728706,879308616,65183186,10,32
822728706,879308616,65183186,11,32
822728706,879308616,65183186,12,32
822728706,879308616,65183186,13,32
822728706,879308616,65183186,14,32
822728706,879308616,65183186,15,32
822728706,879308616,65183186,16,32
822728706,879308616,65183186,17,32
822728706,879308616,65183186,18,32
822728706,879308616,65183186,19,32
822728706,879308616,65183186,20,32
822728706,879308616,65183186,21,32
822728706,879308616,65183186,22,32
822728706,879308616,65183186,23,32
822750703,65172985,879322913,0,29
822750703,65172985,879322913,1,29
822750703,65172985,879322913,2,29
822750703,65172985,879322913,3,29
822750703,65172985,879322913,4,29
822750703,65172985,879322913,5,29
822750703,65172985,879322913,6,29
822750703,65172985,879322913,7,28
822750703,65172985,879322913,8,27
822750703,65172985,879322913,9,27
822750703,65172985,879322913,10,28
822750703,65172985,879322913,11,28
822750703,65172985,879322913,12,28
822750703,65172985,879322913,13,28
822750703,65172985,879322913,14,28
822750703,65172985,879322913,15,28
822750703,65172985,879322913,16,28
822750703,65172985,879322913,17,28
822750703,65172985,879322913,18,27
822750703,65172985,879322913,19,28
822750703,65172985,879322913,20,28
822750703,65172985,879322913,21,29
822750703,65172985,879322913,22,29
822750703,65172985,879322913,23,29
763615170,65183193,838164265,0,29
763615170,65183193,838164265,1,29
763615170,65183193,838164265,2,29
763615170,65183193,838164265,3,29
763615170,65183193,838164265,4,29
763615170,65183193,838164265,5,29
763615170,65183193,838164265,6,29
763615170,65183193,838164265,7,29
763615170,65183193,838164265,8,29
763615170,65183193,838164265,9,29
763615170,65183193,838164265,10,29
763615170,65183193,838164265,11,29
763615170,65183193,838164265,12,29
763615170,65183193,838164265,13,29
763615170,65183193,838164265,14,29
763615170,65183193,838164265,15,29
763615170,65183193,838164265,16,29
763615170,65183193,838164265,17,29
763615170,65183193,838164265,18,29
763615170,65183193,838164265,19,29
763615170,65183193,838164265,20,29
763615170,65183193,838164265,21,29
763615170,65183193,838164265,22,29
763615170,65183193,838164265,23,29
55227120,65181918,65181919,0,29
55227120,65181918,65181919,1,28
55227120,65181918,65181919,2,29
55227120,65181918,65181919,3,30
55227120,65181918,65181919,4,30
55227120,65181918,65181919,5,30
55227120,65181918,65181919,6,30
55227120,65181918,65181919,7,30
55227120,65181918,65181919,8,30
55227120,65181918,65181919,9,30
55227120,65181918,65181919,10,30
55227120,65181918,65181919,11,30
55227120,65181918,65181919,12,30
55227120,65181918,65181919,13,30
55227120,65181918,65181919,14,30
55227120,65181918,65181919,15,30
55227120,65181918,65181919,16,30
55227120,65181918,65181919,17,30
55227120,65181918,65181919,18,30
55227120,65181918,65181919,19,29
55227120,65181918,65181919,20,30
55227120,65181918,65181919,21,30
55227120,65181918,65181919,22,30
55227120,65181918,65181919,23,30
1202860272,880270367,1147089332,0,48
1202860272,880270367,1147089332,1,48
1202860272,880270367,1147089332,2,48
1202860272,880270367,1147089332,3,49
1202860272,880270367,1147089332,4,49
1202860272,880270367,1147089332,5,49
1202860272,880270367,1147089332,6,49
1202860272,880270367,1147089332,7,47
1202860272,880270367,1147089332,8,46
1202860272,880270367,1147089332,9,46
1202860272,880270367,1147089332,10,47
1202860272,880270367,1147089332,11,47
1202860272,880270367,1147089332,12,47
1202860272,880270367,1147089332,13,47
1202860272,880270367,1147089332,14,47
1202860272,880270367,1147089332,15,47
1202860272,880270367,1147089332,16,47
1202860272,880270367,1147089332,17,46
1202860272,880270367,1147089332,18,46
1202860272,880270367,1147089332,19,47
1202860272,880270367,1147089332,20,47
1202860272,880270367,1147089332,21,48
1202860272,880270367,1147089332,22,48
1202860272,880270367,1147089332,23,48
55226466,65183633,65183632,0,29
55226466,65183633,65183632,1,29
55226466,65183633,65183632,2,29
55226466,65183633,65183632,3,29
55226466,65183633,65183632,4,29
55226466,65183633,65183632,5,29
55226466,65183633,65183632,6,29
55226466,65183633,65183632,7,29
55226466,65183633,65183632,8,23
55226466,65183633,65183632,9,27
55226466,65183633,65183632,10,28
55226466,65183633,65183632,11,28
55226466,65183633,65183632,12,28
55226466,65183633,65183632,13,28
55226466,65183633,65183632,14,28
55226466,65183633,65183632,15,28
55226466,65183633,65183632,16,28
55226466,65183633,65183632,17,28
55226466,65183633,65183632,18,28
55226466,65183633,65183632,19,28
55226466,65183633,65183632,20,29
55226466,65183633,65183632,21,29
55226466,65183633,65183632,22,29
55226466,65183633,65183632,23,29
55228554,65172509,65172508,0,29
55228554,65172509,65172508,1,29
55228554,65172509,65172508,2,29
55228554,65172509,65172508,3,29
55228554,65172509,65172508,4,29
55228554,65172509,65172508,5,29
55228554,65172509,65172508,6,29
55228554,65172509,65172508,7,26
55228554,65172509,65172508,8,25
55228554,65172509,65172508,9,25
55228554,65172509,65172508,10,25
55228554,65172509,65172508,11,28
55228554,65172509,65172508,12,28
55228554,65172509,65172508,13,28
55228554,65172509,65172508,14,28
55228554,65172509,65172508,15,28
55228554,65172509,65172508,16,27
55228554,65172509,65172508,17,27
55228554,65172509,65172508,18,27
55228554,65172509,65172508,19,28
55228554,65172509,65172508,20,28
55228554,65172509,65172508,21,29
55228554,65172509,65172508,22,29
55228554,65172509,65172508,23,29
888355014,926003638,926003635,0,29
888355014,926003638,926003635,1,29
888355014,926003638,926003635,2,29
888355014,926003638,926003635,3,29
888355014,926003638,926003635,4,29
888355014,926003638,926003635,5,29
888355014,926003638,926003635,6,29
888355014,926003638,926003635,7,28
888355014,926003638,926003635,8,27
888355014,926003638,926003635,9,28
888355014,926003638,926003635,10,28
888355014,926003638,926003635,11,28
888355014,926003638,926003635,12,28
888355014,926003638,926003635,13,28
888355014,926003638,926003635,14,28
888355014,926003638,926003635,15,28
888355014,926003638,926003635,16,27
888355014,926003638,926003635,17,27
888355014,926003638,926003635,18,27
888355014,926003638,926003635,19,27
888355014,926003638,926003635,20,28
888355014,926003638,926003635,21,29
888355014,926003638,926003635,22,29
888355014,926003638,926003635,23,29
888356621,65172814,926004547,0,30
888356621,65172814,926004547,1,30
888356621,65172814,926004547,2,30
888356621,65172814,926004547,3,30
888356621,65172814,926004547,4,30
888356621,65172814,926004547,5,30
888356621,65172814,926004547,6,30
888356621,65172814,926004547,7,30
888356621,65172814,926004547,8,30
888356621,65172814,926004547,9,30
888356621,65172814,926004547,10,30
888356621,65172814,926004547,11,30
888356621,65172814,926004547,12,30
888356621,65172814,926004547,13,30
888356621,65172814,926004547,14,30
888356621,65172814,926004547,15,30
888356621,65172814,926004547,16,30
888356621,65172814,926004547,17,30
888356621,65172814,926004547,18,30
888356621,65172814,926004547,19,30
888356621,65172814,926004547,20,30
888356621,65172814,926004547,21,30
888356621,65172814,926004547,22,30
888356621,65172814,926004547,23,30
55227102,65172898,65172896,0,24
55227102,65172898,65172896,1,24
55227102,65172898,65172896,2,24
55227102,65172898,65172896,3,24
55227102,65172898,65172896,4,24
55227102,65172898,65172896,5,24
55227102,65172898,65172896,6,24
55227102,65172898,65172896,7,24
55227102,65172898,65172896,8,23
55227102,65172898,65172896,9,22
55227102,65172898,65172896,10,23
55227102,65172898,65172896,11,24
55227102,65172898,65172896,12,24
55227102,65172898,65172896,13,24
55227102,65172898,65172896,14,24
55227102,65172898,65172896,15,24
55227102,65172898,65172896,16,23
55227102,65172898,65172896,17,23
55227102,65172898,65172896,18,23
55227102,65172898,65172896,19,23
55227102,65172898,65172896,20,24
55227102,65172898,65172896,21,24
55227102,65172898,65172896,22,24
55227102,65172898,65172896,23,24
55227496,65182446,65182447,0,29
55227496,65182446,65182447,1,29
55227496,65182446,65182447,2,29
55227496,65182446,65182447,3,29
55227496,65182446,65182447,4,29
55227496,65182446,65182447,5,29
55227496,65182446,65182447,6,29
55227496,65182446,65182447,7,29
55227496,65182446,65182447,8,29
55227496,65182446,65182447,9,29
55227496,65182446,65182447,10,29
55227496,65182446,65182447,11,29
55227496,65182446,65182447,12,29
55227496,65182446,65182447,13,28
55227496,65182446,65182447,14,28
55227496,65182446,65182447,15,28
55227496,65182446,65182447,16,28
55227496,65182446,65182447,17,28
55227496,65182446,65182447,18,28
55227496,65182446,65182447,19,28
55227496,65182446,65182447,20,29
55227496,65182446,65182447,21,29
55227496,65182446,65182447,22,29
55227496,65182446,65182447,23,29
822678100,879276831,65181807,0,19
822678100,879276831,65181807,1,19
822678100,879276831,65181807,2,19
822678100,879276831,65181807,3,19
822678100,879276831,65181807,4,19
822678100,879276831,65181807,5,19
822678100,879276831,65181807,6,19
822678100,879276831,65181807,7,18
822678100,879276831,65181807,8,19
822678100,879276831,65181807,9,19
822678100,879276831,65181807,10,19
822678100,879276831,65181807,11,19
822678100,879276831,65181807,12,19
822678100,879276831,65181807,13,19
822678100,879276831,65181807,14,19
822678100,879276831,65181807,15,19
822678100,879276831,65181807,16,19
822678100,879276831,65181807,17,19
822678100,879276831,65181807,18,19
822678100,879276831,65181807,19,19
822678100,879276831,65181807,20,19
822678100,879276831,65181807,21,19
822678100,879276831,65181807,22,19
822678100,879276831,65181807,23,19
55228749,65172924,65172943,0,30
55228749,65172924,65172943,1,30
55228749,65172924,65172943,2,30
55228749,65172924,65172943,3,30
55228749,65172924,65172943,4,30
55228749,65172924,65172943,5,30
55228749,65172924,65172943,6,30
55228749,65172924,65172943,7,30
55228749,65172924,65172943,8,28
55228749,65172924,65172943,9,28
55228749,65172924,65172943,10,28
55228749,65172924,65172943,11,29
55228749,65172924,65172943,12,28
55228749,65172924,65172943,13,29
55228749,65172924,65172943,14,29
55228749,65172924,65172943,15,29
55228749,65172924,65172943,16,29
55228749,65172924,65172943,17,28
55228749,65172924,65172943,18,29
55228749,65172924,65172943,19,29
55228749,65172924,65172943,20,29
55228749,65172924,65172943,21,30
55228749,65172924,65172943,22,30
55228749,65172924,65172943,23,30
1220137667,1158000050,1158000051,0,24
1220137667,1158000050,1158000051,1,24
1220137667,1158000050,1158000051,2,24
1220137667,1158000050,1158000051,3,24
1220137667,1158000050,1158000051,4,24
1220137667,1158000050,1158000051,5,24
1220137667,1158000050,1158000051,6,24
1220137667,1158000050,1158000051,7,24
1220137667,1158000050,1158000051,8,23
1220137667,1158000050,1158000051,9,23
1220137667,1158000050,1158000051,10,24
1220137667,1158000050,1158000051,11,24
1220137667,1158000050,1158000051,12,24
1220137667,1158000050,1158000051,13,24
1220137667,1158000050,1158000051,14,23
1220137667,1158000050,1158000051,15,23
1220137667,1158000050,1158000051,16,23
1220137667,1158000050,1158000051,17,23
1220137667,1158000050,1158000051,18,23
1220137667,1158000050,1158000051,19,24
1220137667,1158000050,1158000051,20,24
1220137667,1158000050,1158000051,21,24
1220137667,1158000050,1158000051,22,24
1220137667,1158000050,1158000051,23,24
55225858,65174788,65174706,0,24
55225858,65174788,65174706,1,24
55225858,65174788,65174706,2,24
55225858,65174788,65174706,3,24
55225858,65174788,65174706,4,24
55225858,65174788,65174706,5,24
55225858,65174788,65174706,6,23
55225858,65174788,65174706,7,23
55225858,65174788,65174706,8,23
55225858,65174788,65174706,9,23
55225858,65174788,65174706,10,23
55225858,65174788,65174706,11,23
55225858,65174788,65174706,12,23
55225858,65174788,65174706,13,23
55225858,65174788,65174706,14,23
55225858,65174788,65174706,15,23
55225858,65174788,65174706,16,23
55225858,65174788,65174706,17,23
55225858,65174788,65174706,18,23
55225858,65174788,65174706,19,23
55225858,65174788,65174706,20,23
55225858,65174788,65174706,21,23
55225858,65174788,65174706,22,23
55225858,65174788,65174706,23,24
55228570,65182265,65181948,0,1
55228570,65182265,65181948,1,1
55228570,65182265,65181948,2,1
55228570,65182265,65181948,3,1
55228570,65182265,65181948,4,1
55228570,65182265,65181948,5,1
55228570,65182265,65181948,6,1
55228570,65182265,65181948,7,1
55228570,65182265,65181948,8,1
55228570,65182265,65181948,9,1
55228570,65182265,65181948,10,1
55228570,65182265,65181948,11,1
55228570,65182265,65181948,12,1
55228570,65182265,65181948,13,1
55228570,65182265,65181948,14,1
55228570,65182265,65181948,15,1
55228570,65182265,65181948,16,1
55228570,65182265,65181948,17,1
55228570,65182265,65181948,18,1
55228570,65182265,65181948,19,1
55228570,65182265,65181948,20,1
55228570,65182265,65181948,21,1
55228570,65182265,65181948,22,1
55228570,65182265,65181948,23,1
822730819,879310020,65181929,0,19
822730819,879310020,65181929,1,19
822730819,879310020,65181929,2,19
822730819,879310020,65181929,3,19
822730819,879310020,65181929,4,19
822730819,879310020,65181929,5,19
822730819,879310020,65181929,6,19
822730819,879310020,65181929,7,18
822730819,879310020,65181929,8,19
822730819,879310020,65181929,9,19
822730819,879310020,65181929,10,19
822730819,879310020,65181929,11,19
822730819,879310020,65181929,12,19
822730819,879310020,65181929,13,19
822730819,879310020,65181929,14,19
822730819,879310020,65181929,15,19
822730819,879310020,65181929,16,19
822730819,879310020,65181929,17,19
822730819,879310020,65181929,18,19
822730819,879310020,65181929,19,19
822730819,879310020,65181929,20,19
822730819,879310020,65181929,21,19
822730819,879310020,65181929,22,19
822730819,879310020,65181929,23,19
55228327,65172958,65172937,0,30
55228327,65172958,65172937,1,30
55228327,65172958,65172937,2,30
55228327,65172958,65172937,3,30
55228327,65172958,65172937,4,30
55228327,65172958,65172937,5,30
55228327,65172958,65172937,6,30
55228327,65172958,65172937,7,30
55228327,65172958,65172937,8,30
55228327,65172958,65172937,9,30
55228327,65172958,65172937,10,29
55228327,65172958,65172937,11,29
55228327,65172958,65172937,12,29
55228327,65172958,65172937,13,29
55228327,65172958,65172937,14,29
55228327,65172958,65172937,15,29
55228327,65172958,65172937,16,29
55228327,65172958,65172937,17,29
55228327,65172958,65172937,18,29
55228327,65172958,65172937,19,29
55228327,65172958,65172937,20,29
55228327,65172958,65172937,21,29
55228327,65172958,65172937,22,29
55228327,65172958,65172937,23,29
55229674,65182216,65182211,0,34
55229674,65182216,65182211,1,34
55229674,65182216,65182211,2,35
55229674,65182216,65182211,3,35
55229674,65182216,65182211,4,35
55229674,65182216,65182211,5,34
55229674,65182216,65182211,6,33
55229674,65182216,65182211,7,31
55229674,65182216,65182211,8,33
55229674,65182216,65182211,9,34
55229674,65182216,65182211,10,34
55229674,65182216,65182211,11,34
55229674,65182216,65182211,12,35
55229674,65182216,65182211,13,35
55229674,65182216,65182211,14,34
55229674,65182216,65182211,15,34
55229674,65182216,65182211,16,34
55229674,65182216,65182211,17,34
55229674,65182216,65182211,18,34
55229674,65182216,65182211,19,34
55229674,65182216,65182211,20,35
55229674,65182216,65182211,21,35
55229674,65182216,65182211,22,35
55229674,65182216,65182211,23,35
55234617,65182352,65182354,0,29
55234617,65182352,65182354,1,29
55234617,65182352,65182354,2,29
55234617,65182352,65182354,3,29
55234617,65182352,65182354,4,29
55234617,65182352,65182354,5,29
55234617,65182352,65182354,6,29
55234617,65182352,65182354,7,29
55234617,65182352,65182354,8,28
55234617,65182352,65182354,9,28
55234617,65182352,65182354,10,29
55234617,65182352,65182354,11,29
55234617,65182352,65182354,12,29
55234617,65182352,65182354,13,29
55234617,65182352,65182354,14,29
55234617,65182352,65182354,15,29
55234617,65182352,65182354,16,29
55234617,65182352,65182354,17,29
55234617,65182352,65182354,18,29
55234617,65182352,65182354,19,29
55234617,65182352,65182354,20,29
55234617,65182352,65182354,21,29
55234617,65182352,65182354,22,29
55234617,65182352,65182354,23,29
1220196650,925992144,1158038657,0,22
1220196650,925992144,1158038657,1,22
1220196650,925992144,1158038657,2,23
1220196650,925992144,1158038657,3,23
1220196650,925992144,1158038657,4,23
1220196650,925992144,1158038657,5,22
1220196650,925992144,1158038657,6,22
1220196650,925992144,1158038657,7,22
1220196650,925992144,1158038657,8,22
1220196650,925992144,1158038657,9,22
1220196650,925992144,1158038657,10,22
1220196650,925992144,1158038657,11,22
1220196650,925992144,1158038657,12,22
1220196650,925992144,1158038657,13,22
1220196650,925992144,1158038657,14,22
1220196650,925992144,1158038657,15,21
1220196650,925992144,1158038657,16,21
1220196650,925992144,1158038657,17,22
1220196650,925992144,1158038657,18,22
1220196650,925992144,1158038657,19,22
1220196650,925992144,1158038657,20,21
1220196650,925992144,1158038657,21,22
1220196650,925992144,1158038657,22,22
1220196650,925992144,1158038657,23,22
543237393,595868425,65183648,0,33
543237393,595868425,65183648,1,33
543237393,595868425,65183648,2,33
543237393,595868425,65183648,3,34
543237393,595868425,65183648,4,34
543237393,595868425,65183648,5,34
543237393,595868425,65183648,6,33
543237393,595868425,65183648,7,31
543237393,595868425,65183648,8,30
543237393,595868425,65183648,9,30
543237393,595868425,65183648,10,30
543237393,595868425,65183648,11,30
543237393,595868425,65183648,12,30
543237393,595868425,65183648,13,30
543237393,595868425,65183648,14,30
543237393,595868425,65183648,15,30
543237393,595868425,65183648,16,29
543237393,595868425,65183648,17,29
543237393,595868425,65183648,18,28
543237393,595868425,65183648,19,28
543237393,595868425,65183648,20,31
543237393,595868425,65183648,21,32
543237393,595868425,65183648,22,33
543237393,595868425,65183648,23,33
1211656502,596423919,1009005519,0,18
1211656502,596423919,1009005519,1,18
1211656502,596423919,1009005519,2,18
1211656502,596423919,1009005519,3,18
1211656502,596423919,1009005519,4,18
1211656502,596423919,1009005519,5,18
1211656502,596423919,1009005519,6,18
1211656502,596423919,1009005519,7,17
1211656502,596423919,1009005519,8,16
1211656502,596423919,1009005519,9,17
1211656502,596423919,1009005519,10,18
1211656502,596423919,1009005519,11,18
1211656502,596423919,1009005519,12,18
1211656502,596423919,1009005519,13,18
1211656502,596423919,1009005519,14,18
1211656502,596423919,1009005519,15,18
1211656502,596423919,1009005519,16,18
1211656502,596423919,1009005519,17,18
1211656502,596423919,1009005519,18,18
1211656502,596423919,1009005519,19,18
1211656502,596423919,1009005519,20,18
1211656502,596423919,1009005519,21,18
1211656502,596423919,1009005519,22,18
1211656502,596423919,1009005519,23,18
55228062,65181869,65181826,0,30
55228062,65181869,65181826,1,30
55228062,65181869,65181826,2,30
55228062,65181869,65181826,3,30
55228062,65181869,65181826,4,30
55228062,65181869,65181826,5,30
55228062,65181869,65181826,6,30
55228062,65181869,65181826,7,30
55228062,65181869,65181826,8,30
55228062,65181869,65181826,9,30
55228062,65181869,65181826,10,30
55228062,65181869,65181826,11,30
55228062,65181869,65181826,12,30
55228062,65181869,65181826,13,30
55228062,65181869,65181826,14,30
55228062,65181869,65181826,15,30
55228062,65181869,65181826,16,30
55228062,65181869,65181826,17,30
55228062,65181869,65181826,18,30
55228062,65181869,65181826,19,30
55228062,65181869,65181826,20,30
55228062,65181869,65181826,21,30
55228062,65181869,65181826,22,30
55228062,65181869,65181826,23,30
55235894,65173041,65173039,0,29
55235894,65173041,65173039,1,29
55235894,65173041,65173039,2,29
55235894,65173041,65173039,3,29
55235894,65173041,65173039,4,29
55235894,65173041,65173039,5,29
55235894,65173041,65173039,6,29
55235894,65173041,65173039,7,29
55235894,65173041,65173039,8,27
55235894,65173041,65173039,9,28
55235894,65173041,65173039,10,28
55235894,65173041,65173039,11,28
55235894,65173041,65173039,12,28
55235894,65173041,65173039,13,28
55235894,65173041,65173039,14,28
55235894,65173041,65173039,15,28
55235894,65173041,65173039,16,28
55235894,65173041,65173039,17,26
55235894,65173041,65173039,18,27
55235894,65173041,65173039,19,28
55235894,65173041,65173039,20,28
55235894,65173041,65173039,21,29
55235894,65173041,65173039,22,29
55235894,65173041,65173039,23,29
55228156,65172524,65172521,0,29
55228156,65172524,65172521,1,29
55228156,65172524,65172521,2,29
55228156,65172524,65172521,3,29
55228156,65172524,65172521,4,29
55228156,65172524,65172521,5,29
55228156,65172524,65172521,6,29
55228156,65172524,65172521,7,29
55228156,65172524,65172521,8,29
55228156,65172524,65172521,9,29
55228156,65172524,65172521,10,29
55228156,65172524,65172521,11,29
55228156,65172524,65172521,12,29
55228156,65172524,65172521,13,29
55228156,65172524,65172521,14,29
55228156,65172524,65172521,15,29
55228156,65172524,65172521,16,29
55228156,65172524,65172521,17,29
55228156,65172524,65172521,18,29
55228156,65172524,65172521,19,29
55228156,65172524,65172521,20,29
55228156,65172524,65172521,21,29
55228156,65172524,65172521,22,29
55228156,65172524,65172521,23,29
825627105,65181782,881319295,0,29
825627105,65181782,881319295,1,29
825627105,65181782,881319295,2,29
825627105,65181782,881319295,3,29
825627105,65181782,881319295,4,29
825627105,65181782,881319295,5,29
825627105,65181782,881319295,6,29
825627105,65181782,881319295,7,29
825627105,65181782,881319295,8,29
825627105,65181782,881319295,9,29
825627105,65181782,881319295,10,28
825627105,65181782,881319295,11,28
825627105,65181782,881319295,12,28
825627105,65181782,881319295,13,29
825627105,65181782,881319295,14,29
825627105,65181782,881319295,15,29
825627105,65181782,881319295,16,28
825627105,65181782,881319295,17,27
825627105,65181782,881319295,18,26
825627105,65181782,881319295,19,28
825627105,65181782,881319295,20,29
825627105,65181782,881319295,21,29
825627105,65181782,881319295,22,29
825627105,65181782,881319295,23,29
822659707,879264598,65172282,0,38
822659707,879264598,65172282,1,38
822659707,879264598,65172282,2,38
822659707,879264598,65172282,3,38
822659707,879264598,65172282,4,38
822659707,879264598,65172282,5,38
822659707,879264598,65172282,6,38
822659707,879264598,65172282,7,37
822659707,879264598,65172282,8,36
822659707,879264598,65172282,9,36
822659707,879264598,65172282,10,36
822659707,879264598,65172282,11,36
822659707,879264598,65172282,12,37
822659707,879264598,65172282,13,37
822659707,879264598,65172282,14,37
822659707,879264598,65172282,15,37
822659707,879264598,65172282,16,37
822659707,879264598,65172282,17,37
822659707,879264598,65172282,18,37
822659707,879264598,65172282,19,37
822659707,879264598,65172282,20,37
822659707,879264598,65172282,21,38
822659707,879264598,65172282,22,38
822659707,879264598,65172282,23,38
55229662,65182070,65182069,0,30
55229662,65182070,65182069,1,30
55229662,65182070,65182069,2,30
55229662,65182070,65182069,3,30
55229662,65182070,65182069,4,30
55229662,65182070,65182069,5,30
55229662,65182070,65182069,6,30
55229662,65182070,65182069,7,30
55229662,65182070,65182069,8,30
55229662,65182070,65182069,9,30
55229662,65182070,65182069,10,30
55229662,65182070,65182069,11,30
55229662,65182070,65182069,12,30
55229662,65182070,65182069,13,30
55229662,65182070,65182069,14,30
55229662,65182070,65182069,15,30
55229662,65182070,65182069,16,30
55229662,65182070,65182069,17,30
55229662,65182070,65182069,18,30
55229662,65182070,65182069,19,30
55229662,65182070,65182069,20,30
55229662,65182070,65182069,21,30
55229662,65182070,65182069,22,30
55229662,65182070,65182069,23,30
55236431,65172367,65172479,0,39
55236431,65172367,65172479,1,39
55236431,65172367,65172479,2,39
55236431,65172367,65172479,3,39
55236431,65172367,65172479,4,39
55236431,65172367,65172479,5,39
55236431,65172367,65172479,6,39
55236431,65172367,65172479,7,38
55236431,65172367,65172479,8,37
55236431,65172367,65172479,9,37
55236431,65172367,65172479,10,38
55236431,65172367,65172479,11,38
55236431,65172367,65172479,12,38
55236431,65172367,65172479,13,38
55236431,65172367,65172479,14,38
55236431,65172367,65172479,15,38
55236431,65172367,65172479,16,38
55236431,65172367,65172479,17,38
55236431,65172367,65172479,18,38
55236431,65172367,65172479,19,38
55236431,65172367,65172479,20,38
55236431,65172367,65172479,21,39
55236431,65172367,65172479,22,39
55236431,65172367,65172479,23,39
55228945,65181924,65181922,0,29
55228945,65181924,65181922,1,29
55228945,65181924,65181922,2,29
55228945,65181924,65181922,3,29
55228945,65181924,65181922,4,29
55228945,65181924,65181922,5,29
55228945,65181924,65181922,6,29
55228945,65181924,65181922,7,29
55228945,65181924,65181922,8,29
55228945,65181924,65181922,9,29
55228945,65181924,65181922,10,29
55228945,65181924,65181922,11,29
55228945,65181924,65181922,12,29
55228945,65181924,65181922,13,29
55228945,65181924,65181922,14,29
55228945,65181924,65181922,15,29
55228945,65181924,65181922,16,29
55228945,65181924,65181922,17,29
55228945,65181924,65181922,18,29
55228945,65181924,65181922,19,29
55228945,65181924,65181922,20,29
55228945,65181924,65181922,21,29
55228945,65181924,65181922,22,29
55228945,65181924,65181922,23,29
888356270,65172520,926004355,0,30
888356270,65172520,926004355,1,30
888356270,65172520,926004355,2,30
888356270,65172520,926004355,3,30
888356270,65172520,926004355,4,30
888356270,65172520,926004355,5,30
888356270,65172520,926004355,6,30
888356270,65172520,926004355,7,30
888356270,65172520,926004355,8,24
888356270,65172520,926004355,9,27
888356270,65172520,926004355,10,28
888356270,65172520,926004355,11,30
888356270,65172520,926004355,12,30
888356270,65172520,926004355,13,30
888356270,65172520,926004355,14,30
888356270,65172520,926004355,15,30
888356270,65172520,926004355,16,30
888356270,65172520,926004355,17,30
888356270,65172520,926004355,18,30
888356270,65172520,926004355,19,30
888356270,65172520,926004355,20,30
888356270,65172520,926004355,21,30
888356270,65172520,926004355,22,30
888356270,65172520,926004355,23,30
55228404,65172936,65172933,0,29
55228404,65172936,65172933,1,29
55228404,65172936,65172933,2,29
55228404,65172936,65172933,3,29
55228404,65172936,65172933,4,29
